"USERID"	"ITEM_ID"	"ITEM_NUM"	"SCORE"	"RANK"	"TIMESTAMP"	"MODEL"	"PARAMETERS"	"REC_BATCH_ID"
2414	117620	4151	4.04377985	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2412	117859	4227	4.8252558710000004	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2532	117859	4227	6.4437637329999999	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2628	117859	4227	5.1813545230000004	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2773	117859	4227	4.708755493	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2775	117859	4227	5.1812229160000003	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2778	117859	4227	5.3037734030000001	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3174	117859	4227	5.3269577029999997	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3188	117859	4227	4.926594734	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3256	117859	4227	6.43377161	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3534	117859	4227	6.0579271319999997	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3572	117859	4227	5.2306790349999996	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3612	117859	4227	5.5591301919999996	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3686	117859	4227	6.4720215799999998	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3699	117859	4227	4.7443799970000002	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3738	117859	4227	5.4250249860000004	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3747	117859	4227	5.6420755390000004	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3770	117859	4227	6.0636525150000002	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3780	117859	4227	5.3105492590000001	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3788	117859	4227	6.0211763380000001	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3817	117859	4227	5.2295150760000002	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3864	117859	4227	5.5684123039999998	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4911	117859	4227	4.713695049	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4925	117859	4227	4.2987365720000001	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2515	117859	4227	5.252414227	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2522	117859	4227	6.7573633190000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2643	117859	4227	5.0227107999999996	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2875	117859	4227	5.2859563830000003	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3166	117859	4227	4.2713727950000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3172	117859	4227	5.2818117139999998	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3431	117859	4227	4.7473540310000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3613	117859	4227	5.2087216380000001	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3784	117859	4227	4.570281982	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3885	117859	4227	4.7413430209999996	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4974	117859	4227	4.8769369129999998	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2531	117859	4227	5.0651469230000004	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2881	117859	4227	4.6906309129999997	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2908	117859	4227	6.5845355989999996	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2924	117859	4227	4.9857115749999998	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3444	117859	4227	6.1576924320000002	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3502	117859	4227	4.7369518279999996	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3503	117859	4227	4.3465056420000003	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3658	117859	4227	5.4268474580000001	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4926	117859	4227	5.5367574690000003	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2774	117859	4227	7.0987424849999998	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2935	117859	4227	5.2873005869999998	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3051	117859	4227	4.8849148749999998	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3754	117859	4227	4.7843966480000004	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3092	117859	4227	4.8715591429999998	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3691	117859	4227	6.0372037890000003	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2498	117859	4227	4.5555429460000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2743	117859	4227	6.090364933	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2874	117859	4227	4.6949081420000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2917	117859	4227	4.4374752040000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3456	117859	4227	5.1883492469999997	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3556	117859	4227	4.5841884610000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2494	117859	4227	5.6517248149999997	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3674	117859	4227	5.182361126	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4937	117859	4227	4.1272349359999998	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2636	117859	4227	5.3986196519999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3020	117859	4227	4.298595905	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3047	117859	4227	5.0514774320000004	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3582	117859	4227	5.1197838779999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2930	117859	4227	5.1052374839999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3544	117859	4227	5.063015461	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3617	117859	4227	5.9034781460000003	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2869	117859	4227	5.3589353559999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3778	117859	4227	4.3837966919999998	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2749	118456	4393	5.2408027649999998	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3545	118456	4393	4.4958019260000004	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2907	118456	4393	5.1280932430000004	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3646	118456	4393	5.4999594690000002	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3604	118456	4393	5.2296018599999998	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3533	118456	4393	4.8901929859999997	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3083	118456	4393	4.4390091900000002	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2516	118478	4401	5.2638812069999998	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2528	118536	4420	3.896094084	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3181	1196	4661	4.7524385450000004	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4957	1196	4661	4.469711781	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2894	1196	4661	4.8841195109999997	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3492	1196	4661	4.2559957500000003	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3650	1198	4726	4.5420866010000003	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2511	119956	4771	4.7690062519999996	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3665	119956	4771	4.749056339	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3040	120082	4786	5.5848555559999999	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3486	120204	4819	4.8829808239999997	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2752	120204	4819	4.7334408760000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2890	120204	4819	4.6152849199999997	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3101	120204	4819	5.0307569499999998	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3638	120204	4819	4.7894787790000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3697	120204	4819	5.2441287040000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3704	120204	4819	4.4054822920000003	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3737	120204	4819	4.6294097900000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4910	120204	4819	6.0205373760000001	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3288	120204	4819	5.27425766	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3641	120204	4819	5.1401453019999996	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4991	120204	4819	4.6696472169999996	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2625	120204	4819	5.1263542180000004	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3573	120204	4819	5.7669129369999999	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4974	120204	4819	4.8241987230000003	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3018	120204	4819	4.384455204	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3824	120204	4819	4.9198594089999999	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3168	120204	4819	3.9121038910000001	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4925	120204	4819	4.2291221620000004	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3275	120204	4819	4.4734063150000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3408	120204	4819	4.542188168	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3747	120204	4819	5.2206964490000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2875	120204	4819	5.0829668049999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3421	120204	4819	4.963830948	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3675	120204	4819	4.1057867999999997	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3551	120204	4819	4.317105293	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3820	120204	4819	4.6540222169999996	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3684	1203	4856	4.2651906009999996	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2781	1203	4856	4.3494067190000001	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3512	1203	4856	4.3199553489999998	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3402	1203	4856	4.4012150759999997	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3657	1203	4856	4.5571331979999998	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3877	1203	4856	4.195697784	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3409	120917	5039	4.9412002560000001	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4978	120917	5039	4.9660892490000004	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3667	120917	5039	5.0861225130000003	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3418	121650	5311	4.4977459910000004	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2415	1221	5446	4.9970874790000002	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2739	1221	5446	4.0109314920000001	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2889	1221	5446	4.8234248160000002	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2938	1221	5446	4.5595231060000003	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2940	1221	5446	4.2347340579999999	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3437	1221	5446	4.483244419	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4947	1221	5446	4.5693111420000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2892	1221	5446	4.7478504179999996	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3606	1221	5446	4.7469248769999997	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3790	1221	5446	3.726878643	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4977	1221	5446	4.3875727649999998	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2653	1221	5446	4.6683230399999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3180	1221	5446	4.6047949790000002	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3514	1221	5446	4.057991028	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3634	1221	5446	4.3572778699999999	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2652	1221	5446	4.3921575549999998	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2771	1221	5446	4.1592135429999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3396	1221	5446	4.1397895809999996	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3504	1221	5446	4.6547756199999997	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3513	1221	5446	4.7290239329999997	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4998	1221	5446	4.2540602679999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2638	1221	5446	4.7621860500000004	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2764	1221	5446	4.6684994700000004	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3187	1221	5446	4.8308873180000003	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3661	1221	5446	4.4044075009999997	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3728	1221	5446	4.8796720499999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4945	1221	5446	4.4419512750000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3531	122222	5482	4.8250675200000002	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3510	122222	5482	4.3571248049999998	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2650	122222	5482	5.7171292300000003	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3081	122222	5482	4.6683354379999997	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2906	122222	5482	4.7038373949999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3291	122222	5482	4.6400036809999996	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3516	122222	5482	4.4408078189999998	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3688	122222	5482	3.5426609519999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2623	122928	5799	5.8653836249999998	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3246	123147	5888	4.857795715	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3696	123147	5888	6.1652822489999997	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2664	123147	5888	5.684419632	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2936	123147	5888	5.3918442730000002	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3269	123147	5888	4.2589840890000001	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3358	123147	5888	5.0447759630000002	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3569	123147	5888	6.0963706970000002	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2526	123147	5888	4.9757108690000003	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3244	123147	5888	5.6366696359999997	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2665	123147	5888	5.149709702	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3573	123147	5888	5.7120699879999997	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3802	123147	5888	4.633930683	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2754	123147	5888	5.1056141850000003	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2528	123147	5888	3.89891386	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3268	123147	5888	5.3367428779999999	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3866	123147	5888	4.7785062790000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2929	123147	5888	4.4475913050000004	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4940	123147	5888	4.9834504129999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2890	123147	5888	4.3934783939999997	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3040	123147	5888	5.5827717779999997	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3622	123147	5888	4.4731426240000003	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2869	123583	6080	5.4820065500000004	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3667	123583	6080	5.1248636249999997	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2746	123583	6080	5.4898090359999996	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2776	123583	6080	5.6413655279999997	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3646	124949	6638	5.403881073	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3672	125383	6831	5.583360195	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2890	125383	6831	4.4173030850000004	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3177	125419	6849	4.6231470110000004	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3808	125419	6849	5.2276921270000001	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2416	125698	6962	4.3950395579999997	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3676	125698	6962	3.911685705	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3873	125698	6962	4.0147004129999999	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2511	125698	6962	4.8299551010000004	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3727	125698	6962	5.0618534090000002	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3562	125698	6962	4.8244700429999998	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2490	125698	6962	5.912003994	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2927	125698	6962	4.2226557729999996	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
