movieid	imdbid	director_women	director_nowhite	director_region	movie_region	movie_region_bra
789	tt0100990	1	0	1	1	0
790	tt0111546	0	0	0	0	0
791	tt0113610	0	0	1	0	0
792	tt0093199	0	0	0	0	0
793	tt0106810	0	0	0	0	0
794	tt0111180	0	1	1	1	0
795	tt0111237	0	0	0	0	0
796	tt0072362	0	0	0	0	0
797	tt0103207	0	0	0	0	0
798	tt0116040	0	0	0	0	0
799	tt0116365	0	0	1	1	0
800	tt0116905	0	0	0	0	0
801	tt0116493	1	0	1	0	0
802	tt0117333	0	0	0	0	0
803	tt0118113	1	0	0	0	0
804	tt0117628	0	0	0	0	0
805	tt0117913	0	0	0	0	0
806	tt0115530	0	0	0	0	0
807	tt0114266	0	0	0	0	0
808	tt0115493	0	0	0	0	0
809	tt0116320	0	1	0	0	0
810	tt0116756	0	0	0	0	0
812	tt0109356	1	0	1	0	0
813	tt0116823	0	0	0	0	0
814	tt0112568	0	0	1	0	0
815	tt0114170	1	0	1	0	0
816	tt0117999	0	0	0	0	0
818	tt0118073	1	0	1	0	0
819	tt0108220	0	0	0	0	0
820	tt0049521	0	0	1	0	0
821	tt0112746	0	0	0	0	0
822	tt0104403	0	0	0	0	0
823	tt0061495	0	0	0	0	0
824	tt0110246	0	0	0	0	0
825	tt0116164	0	0	0	0	0
826	tt0112865	0	0	0	0	0
827	tt0112716	0	0	0	0	0
828	tt0115472	0	0	0	0	0
829	tt0116707	0	0	0	0	0
830	tt0116313	0	0	0	0	0
831	tt0114550	0	0	0	0	0
832	tt0117438	0	0	0	0	0
833	tt0116531	0	0	0	0	0
834	tt0117332	0	0	0	0	0
835	tt0116353	1	1	0	0	0
836	tt0115857	0	0	0	0	0
837	tt0117008	0	0	0	0	0
838	tt0116191	0	0	0	0	0
839	tt0115986	0	0	0	0	0
840	tt0116571	0	0	0	0	0
841	tt0053459	0	0	0	0	0
842	tt0117826	0	0	0	0	0
843	tt0113695	0	0	1	0	0
844	tt0108227	1	1	1	1	0
845	tt0111424	0	1	1	1	0
846	tt0113080	0	0	0	1	0
847	tt0115680	0	0	1	0	0
848	tt0117718	0	0	0	0	0
849	tt0116225	0	0	0	0	0
850	tt0112767	0	0	1	1	0
851	tt0115632	0	0	0	0	0
852	tt0117918	0	0	0	0	0
853	tt0104109	0	0	1	1	0
854	tt0051980	0	1	1	1	0
855	tt0100840	1	0	0	0	0
856	tt0107575	0	0	0	0	0
857	tt0042054	0	1	1	1	0
858	tt0068646	0	0	0	0	0
859	tt0116536	0	0	1	0	0
860	tt0109255	0	0	1	0	0
861	tt0104558	0	1	1	1	0
862	tt0116985	1	0	0	0	0
864	tt0114936	0	0	0	0	0
865	tt0114474	0	0	0	0	0
866	tt0115736	1	0	0	0	0
867	tt0115836	0	0	0	0	0
868	tt0101692	0	0	1	1	0
869	tt0116745	0	0	0	0	0
870	tt0119214	0	0	0	0	0
871	tt0116934	0	0	0	0	0
872	tt0109066	0	1	1	1	0
873	tt0075169	0	0	0	0	0
874	tt0113542	0	0	1	0	0
875	tt0110693	0	0	0	0	0
876	tt0106544	0	1	1	1	0
877	tt0116418	0	0	0	0	0
878	tt0112607	0	0	1	0	0
879	tt0120004	0	0	0	1	0
880	tt0116654	0	0	1	0	0
881	tt0116311	0	0	0	0	0
882	tt0117965	0	0	0	0	0
884	tt0114592	0	0	0	0	0
885	tt0115725	0	0	0	0	0
886	tt0115783	0	1	0	0	0
887	tt0120271	0	0	0	0	0
889	tt0109001	0	0	0	0	0
890	tt0094822	0	0	1	0	0
891	tt0113253	0	0	0	0	0
892	tt0117991	0	0	0	0	0
893	tt0117093	0	0	0	0	0
894	tt0024252	0	0	1	0	0
895	tt0105729	0	0	0	0	0
896	tt0111019	0	0	0	0	0
897	tt0035896	0	0	0	0	0
898	tt0032904	0	0	0	0	0
899	tt0045152	0	0	0	0	0
900	tt0043278	0	0	0	0	0
901	tt0050419	0	0	0	0	0
902	tt0054698	0	0	0	0	0
903	tt0052357	0	0	0	0	0
904	tt0047396	0	0	0	0	0
905	tt0025316	0	0	0	0	0
906	tt0036855	0	0	0	0	0
907	tt0025164	0	0	0	0	0
908	tt0053125	0	0	0	0	0
909	tt0053604	0	0	0	0	0
910	tt0053291	0	0	0	0	0
911	tt0056923	0	0	0	0	0
912	tt0034583	0	0	0	0	0
913	tt0033870	0	0	0	0	0
914	tt0058385	0	0	0	0	0
915	tt0047437	0	0	0	0	0
916	tt0046250	0	0	0	0	0
917	tt0031580	0	0	0	0	0
918	tt0037059	0	0	0	0	0
919	tt0032138	0	0	0	0	0
920	tt0031381	0	0	0	0	0
921	tt0084370	0	0	0	0	0
922	tt0043014	0	0	0	0	0
923	tt0033467	0	0	0	0	0
924	tt0062622	0	0	0	0	0
925	tt0039428	0	0	0	0	0
926	tt0042192	0	0	0	0	0
927	tt0032143	0	0	0	0	0
928	tt0032976	0	0	0	0	0
929	tt0032484	0	0	0	0	0
930	tt0038787	0	0	0	0	0
931	tt0038109	0	0	0	0	0
932	tt0050105	0	0	0	0	0
933	tt0048728	0	0	0	0	0
934	tt0042451	0	0	0	0	0
935	tt0045537	0	0	0	0	0
936	tt0031725	0	0	0	0	0
937	tt0050658	0	0	0	0	0
938	tt0051658	0	0	0	0	0
939	tt0052126	0	0	0	0	0
940	tt0029843	0	0	1	0	0
941	tt0032762	0	0	1	0	0
942	tt0037008	0	0	1	0	0
943	tt0039420	0	0	0	0	0
944	tt0029162	0	0	0	0	0
945	tt0027125	0	0	0	0	0
946	tt0035446	0	0	0	0	0
947	tt0028010	0	0	0	0	0
948	tt0049261	0	0	0	0	0
949	tt0048028	0	0	0	0	0
950	tt0025878	0	0	0	0	0
951	tt0032599	0	0	0	0	0
952	tt0048960	0	0	1	0	0
953	tt0038650	0	0	0	0	0
954	tt0031679	0	0	0	0	0
955	tt0029947	0	0	0	0	0
956	tt0034012	0	0	0	0	0
957	tt0017350	0	0	1	0	0
958	tt0036094	0	0	0	0	0
959	tt0025586	0	0	0	0	0
960	tt0038300	0	0	0	0	0
961	tt0027893	0	0	0	0	0
962	tt0032022	0	0	0	0	0
963	tt0041509	0	0	0	0	0
964	tt0039152	0	0	0	0	0
965	tt0026029	0	0	0	0	0
966	tt0038235	0	0	0	0	0
967	tt0036241	0	0	0	0	0
968	tt0063350	0	0	0	0	0
969	tt0043265	0	0	0	0	0
970	tt0046414	0	0	0	0	0
971	tt0051459	0	0	0	0	0
972	tt0047162	0	0	0	0	0
973	tt0033891	0	0	0	0	0
974	tt0029855	0	0	0	0	0
975	tt0029588	0	0	0	0	0
976	tt0022879	0	0	0	0	0
977	tt0027980	0	0	0	0	0
979	tt0114007	0	0	0	0	0
980	tt0093229	0	1	1	1	0
981	tt0118927	0	0	1	1	0
982	tt0048491	0	0	0	0	0
983	tt0113730	0	0	0	0	0
984	tt0117357	0	0	0	0	0
985	tt0117669	0	0	1	0	0
986	tt0116329	0	0	0	0	0
987	tt0118742	0	0	0	0	0
988	tt0116442	1	0	0	0	0
989	tt0114354	0	0	0	0	0
990	tt0117011	0	1	1	0	0
991	tt0117039	0	0	0	0	0
992	tt0117473	1	0	0	0	0
993	tt0116635	0	0	0	0	0
994	tt0115678	0	0	0	0	0
996	tt0116830	0	0	0	0	0
997	tt0115847	0	0	0	0	0
998	tt0117603	0	1	0	0	0
999	tt0115438	0	0	0	0	0
1000	tt0115994	0	0	0	0	0
1001	tt0083587	0	0	0	0	0
1002	tt0116167	0	0	0	0	0
1003	tt0116259	0	0	0	0	0
1004	tt0116421	0	0	0	0	0
1005	tt0116000	0	0	0	0	0
1006	tt0115862	0	0	0	0	0
1007	tt0072653	0	0	0	0	0
1008	tt0047977	0	0	0	0	0
1009	tt0072951	0	0	0	0	0
1010	tt0064603	0	0	0	0	0
1011	tt0071607	0	0	0	0	0
1012	tt0050798	0	0	0	0	0
1013	tt0055277	0	0	0	0	0
1014	tt0054195	0	0	0	0	0
1015	tt0107131	0	0	0	0	0
1016	tt0053271	0	0	0	0	0
1017	tt0054357	0	0	0	0	0
1018	tt0059793	0	0	0	0	0
1019	tt0046672	0	0	0	0	0
1020	tt0106611	0	0	0	0	0
1021	tt0109127	0	0	0	0	0
1022	tt0042332	0	0	0	0	0
1023	tt0063819	0	0	0	0	0
1024	tt0038166	0	0	0	0	0
1025	tt0057546	0	0	0	0	0
1026	tt0041890	0	0	0	0	0
1027	tt0102798	0	0	0	0	0
1028	tt0058331	0	0	0	0	0
1029	tt0033563	0	0	0	0	0
1030	tt0076538	0	0	0	0	0
1031	tt0066817	0	0	1	0	0
1032	tt0043274	0	0	0	0	0
1033	tt0082406	0	0	0	0	0
1034	tt0116361	0	0	0	0	0
1035	tt0059742	0	0	0	0	0
1036	tt0095016	0	0	0	0	0
1037	tt0104692	0	0	0	1	0
1038	tt0118044	0	0	0	0	0
1039	tt0114597	1	0	1	0	0
1040	tt0117582	0	0	0	0	0
1041	tt0117589	0	0	0	0	0
1042	tt0117887	0	0	0	0	0
1043	tt0117924	0	0	0	0	0
1044	tt0117791	0	0	0	0	0
1045	tt0116928	0	0	0	0	0
1046	tt0115640	1	0	0	0	0
1047	tt0116908	0	0	1	0	0
1049	tt0116409	0	0	0	0	0
1050	tt0116913	0	0	0	0	0
1051	tt0117958	0	0	0	0	0
1052	tt0117400	0	1	1	0	0
1053	tt0117202	0	0	0	0	0
1054	tt0116404	0	1	0	0	0
1055	tt0120107	0	0	0	0	0
1056	tt0116722	0	0	0	0	0
1057	tt0116242	0	0	0	0	0
1058	tt0115600	0	0	1	0	0
1059	tt0117509	0	0	1	1	0
1060	tt0117802	0	0	0	0	0
1061	tt0117665	0	0	0	0	0
1062	tt0117781	0	0	0	0	0
1063	tt0116714	0	0	0	0	0
1065	tt0043140	0	0	0	0	0
1066	tt0029546	0	0	0	0	0
1067	tt0028757	0	0	0	0	0
1068	tt0039286	0	0	0	0	0
1069	tt0037101	0	0	0	0	0
1070	tt0044863	0	0	0	0	0
1071	tt0109823	0	1	0	0	0
1073	tt0067992	0	0	0	0	0
1075	tt0111622	0	0	0	0	0
1076	tt0055018	0	0	0	0	0
1077	tt0070707	0	0	0	0	0
1078	tt0066808	0	0	0	0	0
1079	tt0095159	0	0	0	0	0
1080	tt0079470	0	0	0	0	0
1081	tt0084865	0	0	0	0	0
1082	tt0068334	0	0	0	0	0
1083	tt0059243	0	0	0	0	0
1084	tt0061418	0	0	0	0	0
1085	tt0052027	0	0	1	0	0
1086	tt0046912	0	0	0	0	0
1087	tt0113731	0	0	0	0	0
1088	tt0092890	0	0	0	0	0
1089	tt0105236	0	0	0	0	0
1090	tt0091763	0	0	0	0	0
1091	tt0098627	0	0	0	0	0
1092	tt0103772	0	0	0	0	0
1093	tt0101761	0	0	0	0	0
1094	tt0104036	0	0	0	1	0
1095	tt0104348	0	0	0	0	0
1096	tt0084707	0	0	0	0	0
1097	tt0083866	0	0	0	0	0
1098	tt0117577	0	0	1	0	0
1099	tt0029992	0	0	0	0	0
1100	tt0099371	0	0	0	0	0
1101	tt0092099	0	0	0	0	0
1102	tt0115531	0	0	0	0	0
1103	tt0048545	0	0	0	0	0
1104	tt0044081	0	0	0	0	0
1105	tt0115885	0	0	1	0	0
1106	tt0116859	0	0	0	0	0
1107	tt0102336	1	0	1	0	0
1109	tt0115870	0	0	0	0	0
1110	tt0115684	0	0	1	0	0
1111	tt0117040	0	0	0	0	0
1112	tt0117284	0	0	0	0	0
1113	tt0115580	0	0	0	0	0
1114	tt0116378	0	0	0	0	0
1115	tt0114472	0	0	0	0	0
1116	tt0113057	0	0	1	0	0
1117	tt0116581	0	0	0	0	0
1118	tt0114622	0	1	0	0	0
1119	tt0112907	0	0	0	0	0
1120	tt0117318	0	0	0	0	0
1121	tt0116422	0	0	0	0	0
1122	tt0114147	0	0	0	0	0
1123	tt0117320	0	0	1	0	0
1124	tt0082846	0	0	0	0	0
1125	tt0072081	0	0	0	0	0
1126	tt0101775	0	0	0	0	0
1127	tt0096754	0	0	0	0	0
1128	tt0080749	0	0	0	0	0
1129	tt0082340	0	0	0	0	0
1130	tt0082533	0	0	0	0	0
1131	tt0091288	0	0	0	0	0
1132	tt0091480	0	0	0	0	0
1133	tt0111357	0	0	0	0	0
1134	tt0107274	0	0	1	1	0
1135	tt0081375	0	0	0	0	0
1136	tt0071853	0	0	1	0	0
1137	tt0116587	0	0	1	0	0
1138	tt0112777	0	0	1	0	0
1139	tt0116245	1	0	0	0	0
1140	tt0116212	0	0	0	0	0
1141	tt0113328	0	0	0	0	0
1142	tt0116403	0	0	0	0	0
1143	tt0117968	0	0	1	0	0
1144	tt0116886	1	0	0	0	0
1145	tt0117677	0	0	1	0	0
1146	tt0112759	0	0	0	0	0
1147	tt0118147	0	0	0	0	0
1148	tt0108598	0	0	0	0	0
1149	tt0110173	0	0	0	0	0
1150	tt0084589	0	0	0	0	0
1151	tt0109781	0	0	0	0	0
1152	tt0040427	0	0	0	0	0
1153	tt0040723	0	0	0	0	0
1154	tt0039881	0	0	0	0	0
1155	tt0092281	1	0	1	0	0
1156	tt0034493	0	0	0	0	0
1157	tt0039004	0	0	0	0	0
1158	tt0026465	0	0	0	0	0
1159	tt0026656	0	0	0	0	0
1160	tt0025799	0	0	0	0	0
1161	tt0078875	0	0	1	0	0
1162	tt0069198	0	0	0	0	0
1163	tt0110521	1	0	0	0	0
1164	tt0060304	0	0	0	0	0
1165	tt0115715	1	0	0	0	0
1166	tt0113031	0	0	0	0	0
1167	tt0116059	0	0	0	0	0
1168	tt0115610	0	0	0	0	0
1169	tt0099028	0	0	0	0	0
1170	tt0112483	0	1	1	0	0
1171	tt0103850	0	0	0	0	0
1172	tt0095765	0	0	0	0	0
1173	tt0097108	0	0	0	0	0
1174	tt0109942	0	0	0	0	0
1175	tt0101700	0	0	0	0	0
1176	tt0101765	0	0	0	0	0
1177	tt0101811	0	0	1	0	0
1178	tt0050825	0	0	0	0	0
1179	tt0099703	0	0	0	0	0
1180	tt0102014	0	0	0	0	0
1181	tt0120121	0	0	0	0	0
1183	tt0116209	0	0	0	0	0
1184	tt0102426	0	0	0	0	0
1185	tt0097937	0	0	0	0	0
1186	tt0098724	0	0	0	0	0
1187	tt0105107	0	0	0	0	0
1188	tt0105488	0	0	1	1	0
1189	tt0096257	0	0	0	0	0
1190	tt0101026	0	0	1	0	0
1191	tt0102370	0	0	0	0	0
1192	tt0100332	1	0	0	0	0
1193	tt0073486	0	0	0	0	0
1194	tt0078446	0	0	0	0	0
1196	tt0080684	0	0	0	0	0
1197	tt0093779	0	0	0	0	0
1198	tt0082971	0	0	0	0	0
1199	tt0088846	0	0	0	0	0
1200	tt0090605	0	0	0	0	0
1201	tt0060196	0	0	0	0	0
1202	tt0094336	0	0	0	0	0
1203	tt0050083	0	0	0	0	0
1204	tt0056172	0	0	0	0	0
1206	tt0066921	0	0	0	0	0
1207	tt0056592	0	0	0	0	0
1208	tt0078788	0	0	0	0	0
1209	tt0064116	0	0	0	0	0
1210	tt0086190	0	0	0	0	0
1211	tt0093191	0	0	0	0	0
1212	tt0041959	0	0	0	0	0
1213	tt0099685	0	0	0	0	0
1214	tt0078748	0	0	0	0	0
1215	tt0106308	0	0	0	0	0
1216	tt0095250	0	0	0	0	0
1217	tt0089881	0	0	1	1	0
1218	tt0097202	0	1	1	1	0
1219	tt0054215	0	0	0	0	0
1220	tt0080455	0	0	0	0	0
1221	tt0071562	0	0	0	0	0
1222	tt0093058	0	0	0	0	0
1223	tt0104361	0	0	0	0	0
1224	tt0097499	0	0	0	0	0
1225	tt0086879	0	0	0	0	0
1226	tt0045061	0	0	0	0	0
1227	tt0087843	0	0	0	0	0
1228	tt0081398	0	0	0	0	0
1230	tt0075686	0	0	0	0	0
1231	tt0086197	0	0	0	0	0
1232	tt0079944	0	0	0	1	0
1233	tt0082096	0	0	0	0	0
1234	tt0070735	0	0	0	0	0
1235	tt0067185	0	0	0	0	0
1236	tt0103130	0	0	0	0	0
1237	tt0050976	0	0	0	0	0
1238	tt0085859	0	0	0	0	0
1240	tt0088247	0	0	0	0	0
1241	tt0103873	0	0	1	1	0
1242	tt0097441	0	0	0	0	0
1243	tt0100519	0	0	0	0	0
1244	tt0079522	0	0	0	0	0
1245	tt0100150	0	0	0	0	0
1246	tt0097165	0	0	1	0	0
1247	tt0061722	0	0	0	0	0
1248	tt0052311	0	0	0	0	0
1249	tt0100263	0	0	0	0	0
1250	tt0050212	0	0	0	0	0
1251	tt0056801	0	0	0	0	0
1252	tt0071315	0	0	0	0	0
1253	tt0043456	0	0	0	0	0
1254	tt0040897	0	0	0	0	0
1255	tt0092610	0	0	1	1	0
1256	tt0023969	0	0	0	0	0
1257	tt0088794	0	0	0	0	0
1258	tt0081505	0	0	0	0	0
1259	tt0092005	0	0	0	0	0
1260	tt0022100	0	0	0	0	0
1261	tt0092991	0	0	0	0	0
1262	tt0057115	0	0	0	0	0
1263	tt0077416	0	0	0	0	0
1264	tt0082269	0	0	0	0	0
1265	tt0107048	0	0	0	0	0
1266	tt0105695	0	0	0	0	0
1267	tt0056218	0	0	0	0	0
1268	tt0100436	0	0	0	0	0
1269	tt0036613	0	0	0	0	0
1270	tt0088763	0	0	0	0	0
1271	tt0101921	0	0	0	0	0
1272	tt0066206	0	0	0	0	0
1273	tt0090967	0	0	0	0	0
1274	tt0094625	0	1	1	1	0
1275	tt0091203	0	0	1	0	0
1276	tt0061512	0	0	0	0	0
1277	tt0099334	0	0	0	0	0
1278	tt0072431	0	0	0	0	0
1279	tt0102536	0	0	0	1	0
1280	tt0101640	0	1	1	1	0
1281	tt0032553	0	0	0	0	0
1282	tt0032455	0	0	0	0	0
1283	tt0044706	0	0	0	0	0
1284	tt0038355	0	0	0	0	0
1285	tt0097493	0	0	0	0	0
1286	tt0081534	0	0	0	0	0
1287	tt0052618	0	0	0	0	0
1288	tt0088258	0	0	0	0	0
1289	tt0085809	0	0	0	0	0
1290	tt0094006	0	0	0	0	0
1291	tt0097576	0	0	0	1	0
1292	tt0078841	0	0	0	0	0
1293	tt0083987	0	0	0	1	0
1295	tt0096332	0	0	0	0	0
1296	tt0091867	0	0	0	0	0
1297	tt0089886	1	0	0	0	0
1298	tt0084503	0	0	0	0	0
1299	tt0087553	0	0	0	0	0
1300	tt0089606	0	0	1	0	0
1301	tt0049223	0	0	0	0	0
1302	tt0097351	0	0	0	0	0
1303	tt0073341	0	0	0	0	0
1304	tt0064115	0	0	0	0	0
1305	tt0087884	0	0	0	0	0
1306	tt0101458	0	0	0	1	0
1307	tt0098635	0	0	0	0	0
1308	tt0113369	0	1	0	0	0
1309	tt0114089	0	1	1	0	0
1310	tt0116589	0	0	0	0	0
1311	tt0117550	0	0	1	0	0
1312	tt0116293	1	0	0	0	0
1313	tt0116953	0	0	0	0	0
1314	tt0115754	0	0	0	0	0
1315	tt0114093	1	0	0	0	0
1316	tt0115548	0	0	1	1	0
1317	tt0116601	0	0	0	0	0
1318	tt0112537	0	0	0	0	0
1319	tt0107314	0	0	0	0	0
1320	tt0103644	0	0	0	0	0
1321	tt0082010	0	0	0	0	0
1322	tt0103678	0	0	0	0	0
1323	tt0085159	0	0	0	0	0
1324	tt0115535	0	0	0	0	0
1325	tt0106262	0	0	1	0	0
1326	tt0083550	0	0	0	0	0
1327	tt0078767	0	0	0	0	0
1328	tt0099030	0	0	1	0	0
1329	tt0071233	0	0	0	0	0
1330	tt0090655	0	0	0	0	0
1331	tt0075704	0	0	0	0	0
1332	tt0092632	0	0	0	0	0
1333	tt0056869	0	0	0	0	0
1334	tt0051418	0	0	0	0	0
1335	tt0082083	0	0	0	1	0
1336	tt0101492	0	0	0	0	0
1337	tt0037549	0	0	0	0	0
1339	tt0103874	0	0	0	0	0
1340	tt0026138	0	0	0	0	0
1341	tt0074258	0	0	0	0	0
1342	tt0103919	0	0	0	0	0
1343	tt0101540	0	0	0	0	0
1344	tt0055824	0	0	0	0	0
1345	tt0074285	0	0	0	0	0
1346	tt0083722	0	0	0	0	0
1347	tt0087800	0	0	0	0	0
1348	tt0013442	0	0	0	0	0
1349	tt0091651	0	0	0	0	0
1350	tt0075005	0	0	0	0	0
1351	tt0115710	0	0	0	0	0
1352	tt0115495	0	0	0	0	0
1353	tt0117057	1	0	0	0	0
1354	tt0115751	0	0	0	0	0
1355	tt0119791	0	0	0	0	0
1356	tt0117731	0	0	0	0	0
1357	tt0117631	0	0	1	1	0
1358	tt0117666	0	0	0	0	0
1359	tt0116705	0	0	0	0	0
1360	tt0084116	0	0	0	0	0
1361	tt0117293	0	0	0	0	0
1363	tt0117372	1	0	0	0	0
1364	tt0113557	0	0	0	0	0
1365	tt0117477	0	0	0	0	0
1366	tt0115988	0	0	0	0	0
1367	tt0115433	0	0	0	0	0
1368	tt0042354	0	0	0	0	0
1369	tt0110171	1	0	0	0	0
1370	tt0099423	0	0	1	0	0
1371	tt0079945	0	0	0	0	0
1372	tt0102975	0	0	0	0	0
1373	tt0098382	0	0	0	0	0
1374	tt0084726	0	0	0	0	0
1375	tt0088170	0	0	0	0	0
1376	tt0092007	0	0	0	0	0
1377	tt0103776	0	0	0	0	0
1378	tt0096487	0	0	0	0	0
1379	tt0100994	0	0	1	0	0
1380	tt0077631	0	0	0	0	0
1381	tt0084021	1	0	0	0	0
1382	tt0100114	0	0	0	0	0
1383	tt0115471	0	1	0	0	0
1384	tt0117773	0	0	0	0	0
1385	tt0105690	0	0	0	0	0
1386	tt0052287	0	0	0	0	0
1387	tt0073195	0	0	0	0	0
1388	tt0077766	0	0	0	0	0
1389	tt0085750	0	0	0	0	0
1390	tt0117119	0	0	0	0	0
1391	tt0116996	0	0	0	1	0
1392	tt0115906	0	0	0	0	0
1393	tt0116695	0	0	0	0	0
1394	tt0093822	0	0	0	0	0
1395	tt0094155	0	0	0	0	0
1396	tt0105435	0	0	0	0	0
1397	tt0115633	1	0	0	0	0
1398	tt0116621	0	0	0	0	0
1399	tt0116999	0	0	0	0	0
1400	tt0117691	0	0	0	0	0
1401	tt0116410	0	0	0	0	0
1404	tt0119783	0	0	0	0	0
1405	tt0115641	0	0	0	0	0
1406	tt0112769	0	0	0	0	0
1407	tt0117571	0	0	0	0	0
1408	tt0104691	0	0	0	0	0
1409	tt0117038	1	0	0	0	0
1410	tt0116240	0	0	0	0	0
1411	tt0116477	0	0	0	0	0
1412	tt0117690	0	0	0	0	0
1413	tt0118163	0	0	0	0	0
1414	tt0117091	0	0	0	0	0
1415	tt0118100	0	0	0	0	0
1416	tt0116250	0	0	0	0	0
1417	tt0117364	1	0	1	0	0
1419	tt0067959	0	0	0	1	0
1420	tt0117028	0	0	0	0	0
1421	tt0113212	0	0	0	0	0
1422	tt0119731	0	0	0	0	0
1423	tt0116506	0	0	1	1	0
1424	tt0116640	0	0	0	0	0
1425	tt0119115	0	0	1	0	0
1426	tt0120550	0	0	1	0	0
1427	tt0120390	0	0	0	0	0
1428	tt0112362	0	0	1	1	0
1429	tt0116704	0	1	1	1	0
1430	tt0120414	0	0	0	0	0
1431	tt0118708	0	0	0	0	0
1432	tt0119664	0	1	0	0	0
1433	tt0110425	0	0	1	0	0
1434	tt0123281	0	0	0	0	0
1436	tt0080714	0	0	1	0	0
1437	tt0106535	0	0	0	0	0
1438	tt0118928	0	0	1	0	0
1439	tt0119644	0	0	1	1	0
1440	tt0106266	0	0	0	0	0
1441	tt0106387	0	0	0	0	0
1442	tt0119937	0	0	0	0	0
1443	tt0117907	0	0	1	0	0
1444	tt0109949	0	0	1	0	0
1445	tt0119640	0	0	0	0	0
1446	tt0116790	0	0	0	0	0
1447	tt0119225	0	1	0	0	0
1448	tt0116310	0	0	0	0	0
1449	tt0118111	0	0	0	0	0
1450	tt0116754	0	0	0	1	0
1453	tt0118691	0	0	0	0	0
1454	tt0120238	0	0	0	0	0
1455	tt0116565	0	0	0	1	0
1456	tt0119887	0	0	0	0	0
1457	tt0119141	0	0	0	0	0
1458	tt0120357	0	0	0	0	0
1459	tt0118548	0	0	0	0	0
1460	tt0120317	0	0	1	0	0
1461	tt0120434	0	0	0	0	0
1462	tt0118042	0	0	1	0	0
1463	tt0120318	0	0	0	0	0
1464	tt0116922	0	0	0	0	0
1465	tt0120036	0	1	0	0	0
1466	tt0119008	0	0	1	0	0
1467	tt0117544	0	0	1	1	0
1468	tt0118750	0	0	0	0	0
1470	tt0120014	0	0	1	0	0
1471	tt0118762	0	0	1	0	0
1472	tt0118859	0	0	0	0	0
1473	tt0118702	1	0	0	0	0
1474	tt0119432	0	0	0	0	0
1475	tt0116743	1	1	1	1	0
1476	tt0119951	1	0	0	0	0
1477	tt0119572	0	1	0	0	0
1479	tt0120053	0	0	1	0	0
1480	tt0120152	0	0	0	0	0
1482	tt0118064	0	0	0	0	0
1483	tt0115964	0	0	0	0	0
1484	tt0116041	0	0	0	0	0
1485	tt0119528	0	0	0	0	0
1486	tt0117422	0	0	1	1	0
1487	tt0120094	0	1	0	0	0
1488	tt0118972	0	0	0	0	0
1489	tt0118829	0	0	0	0	0
1490	tt0118663	0	1	0	0	0
1493	tt0116931	1	0	1	1	0
1495	tt0120389	0	0	1	1	0
1496	tt0118623	0	0	0	0	0
1497	tt0119013	0	1	1	1	0
1498	tt0119381	0	0	0	0	0
1499	tt0118615	0	0	1	1	1
1500	tt0119229	0	0	0	0	0
1501	tt0116762	0	0	0	0	0
1502	tt0116783	1	0	0	0	0
1503	tt0118541	0	0	0	0	0
1504	tt0113314	1	0	1	0	0
1507	tt0119859	0	0	1	1	0
1508	tt0120366	0	0	1	0	0
1509	tt0118586	1	0	0	0	0
1510	tt0118783	0	0	0	0	0
1511	tt0117050	1	0	1	1	0
1513	tt0120032	0	0	0	0	0
1514	tt0116295	0	1	1	1	0
1515	tt0120461	0	0	0	0	0
1516	tt0115886	0	0	0	1	0
1517	tt0118655	0	0	0	0	0
1518	tt0118771	0	0	0	0	0
1519	tt0115760	0	0	0	1	0
1520	tt0115927	0	0	0	0	0
1522	tt0117482	1	0	0	0	0
1523	tt0120383	0	0	0	0	0
1524	tt0105660	0	0	1	0	0
1525	tt0120479	0	1	1	1	0
1526	tt0119109	0	0	0	0	0
1527	tt0119116	0	0	0	0	0
1528	tt0116643	0	0	0	0	0
1529	tt0119809	0	1	1	0	0
1531	tt0116920	0	0	0	0	0
1532	tt0120190	0	1	0	0	0
1533	tt0117398	0	0	0	1	0
1534	tt0058985	1	0	0	0	0
1535	tt0119578	0	0	0	0	0
1537	tt0117615	0	1	1	1	0
1538	tt0120087	1	0	1	0	0
1539	tt0120394	0	0	0	0	0
1541	tt0118556	0	0	0	0	0
1542	tt0115744	0	0	0	0	0
1543	tt0118964	0	0	0	0	0
1544	tt0119567	0	0	0	0	0
1545	tt0117359	0	0	0	0	0
1546	tt0117561	0	0	0	0	0
1547	tt0120118	1	0	0	0	0
1548	tt0118117	0	0	0	0	0
1549	tt0114303	1	0	0	0	0
1550	tt0120373	0	0	0	0	0
1551	tt0118787	1	0	0	0	0
1552	tt0118880	0	0	0	0	0
1553	tt0116834	1	0	0	0	0
1554	tt0114134	0	0	0	0	0
1555	tt0112951	1	0	0	0	0
1556	tt0120179	0	0	0	0	0
1557	tt0117724	0	0	0	0	0
1558	tt0117775	1	0	0	0	0
1559	tt0113968	0	0	0	0	0
1561	tt0118127	1	0	0	0	0
1562	tt0118688	0	0	0	0	0
1563	tt0119019	0	0	0	0	0
1564	tt0120034	0	0	0	0	0
1565	tt0116502	0	0	0	0	0
1566	tt0119282	0	0	0	0	0
1567	tt0119502	0	0	0	0	0
1568	tt0116949	1	0	0	0	0
1569	tt0119738	0	0	1	0	0
1570	tt0105569	0	1	1	1	0
1571	tt0115856	0	0	0	0	0
1572	tt0057345	0	0	0	0	0
1573	tt0119094	0	1	1	0	0
